,value
2001-09-11 02:17:49.211221122,30.06804849970429
2001-09-11 02:17:57.851985198,30.099467568147034
2001-09-11 02:18:06.492749274,30.130886636589775
2001-09-11 02:18:15.133513351,30.162305705032516
2001-09-11 02:18:23.774277427,30.19372477347526
2001-09-11 02:18:32.415041504,30.225143841918
2001-09-11 02:18:41.055805580,30.256562910360742
2001-09-11 02:18:49.696569656,30.287981978803487
2001-09-11 02:18:58.337333733,30.319401047246227
2001-09-11 02:19:06.978097809,30.350820115688972
2001-09-11 02:19:15.618861886,30.382239184131713
2001-09-11 02:19:24.259625962,30.413658252574454
2001-09-11 02:19:32.900390039,30.445077321017198
2001-09-11 02:19:41.541154115,30.47649638945994
2001-09-11 02:19:50.181918191,30.50791545790268
2001-09-11 02:19:58.822682268,30.539334526345424
2001-09-11 02:20:07.463446344,30.570753594788165
2001-09-11 02:20:16.104210421,30.60217266323091
2001-09-11 02:20:24.744974497,30.63359173167365
2001-09-11 02:20:33.385738573,30.66501080011639
2001-09-11 02:20:42.026502650,30.696429868559136
2001-09-11 02:20:50.667266726,30.727848937001877
2001-09-11 02:20:59.308030803,30.759268005444618
2001-09-11 02:21:07.948794879,30.790687073887362
2001-09-11 02:21:16.589558955,30.822106142330103
2001-09-11 02:21:25.230323032,30.853525210772844
2001-09-11 02:21:33.871087108,30.88494427921559
2001-09-11 02:21:42.511851185,30.91636334765833
2001-09-11 02:21:51.152615261,30.947782416101074
2001-09-11 02:21:59.793379337,30.979201484543815
2001-09-11 02:22:08.434143414,31.010620552986556
2001-09-11 02:22:17.074907490,31.0420396214293
2001-09-11 02:22:25.715671567,31.07345868987204
2001-09-11 02:22:34.356435643,31.10487775831478
2001-09-11 02:22:42.997199719,31.136296826757526
2001-09-11 02:22:51.637963796,31.167715895200267
2001-09-11 02:23:00.278727872,31.19913496364301
2001-09-11 02:23:08.919491949,31.230554032085752
2001-09-11 02:23:17.560256025,31.261973100528493
2001-09-11 02:23:26.201020102,31.293392168971238
2001-09-11 02:23:34.841784178,31.32481123741398
2001-09-11 02:23:43.482548254,31.35623030585672
2001-09-11 02:23:52.123312331,31.387649374299464
2001-09-11 02:24:00.764076407,31.419068442742205
2001-09-11 02:24:09.404840484,31.45048751118495
2001-09-11 02:24:18.045604560,31.48190657962769
2001-09-11 02:24:26.686368636,31.51332564807043
2001-09-11 02:24:35.327132713,31.544744716513176
2001-09-11 02:24:43.967896789,31.576163784955916
2001-09-11 02:24:52.608660866,31.607582853398657
2001-09-11 02:25:01.249424942,31.639001921841402
2001-09-11 02:25:09.890189018,31.670420990284143
2001-09-11 02:25:18.530953095,31.701840058726884
2001-09-11 02:25:27.171717171,31.733259127169628
2001-09-11 02:25:35.812481248,31.76467819561237
2001-09-11 02:25:44.453245324,31.796097264055113
2001-09-11 02:25:53.094009400,31.827516332497854
2001-09-11 02:26:01.734773477,31.858935400940595
2001-09-11 02:26:10.375537553,31.89035446938334
2001-09-11 02:26:19.016301630,31.92177353782608
2001-09-11 02:26:27.657065706,31.95319260626882
2001-09-11 02:26:36.297829782,31.984611674711566
2001-09-11 02:26:44.938593859,32.01603074315431
2001-09-11 02:26:53.579357935,32.04744981159705
2001-09-11 02:27:02.220122012,32.07886888003979
2001-09-11 02:27:10.860886088,32.11028794848254
2001-09-11 02:27:19.501650165,32.141707016925274
2001-09-11 02:27:28.142414241,32.17312608536802
2001-09-11 02:27:36.783178317,32.20454515381076
2001-09-11 02:27:45.423942394,32.2359642222535
2001-09-11 02:27:54.064706470,32.267383290696245
2001-09-11 02:28:02.705470547,32.29880235913899
2001-09-11 02:28:11.346234623,32.330221427581726
2001-09-11 02:28:19.986998699,32.36164049602447
2001-09-11 02:28:28.627762776,32.393059564467215
2001-09-11 02:28:37.268526852,32.42447863290995
2001-09-11 02:28:45.909290929,32.4558977013527
2001-09-11 02:28:54.550055005,32.48731676979544
2001-09-11 02:29:03.190819081,32.518735838238186
2001-09-11 02:29:11.831583158,32.55015490668092
2001-09-11 02:29:20.472347234,32.58157397512367
2001-09-11 02:29:29.113111311,32.61299304356641
2001-09-11 02:29:37.753875387,32.64441211200915
2001-09-11 02:29:46.394639463,32.675831180451894
2001-09-11 02:29:55.035403540,32.70725024889464
2001-09-11 02:30:03.676167616,32.738669317337376
2001-09-11 02:30:12.316931693,32.77008838578012
2001-09-11 02:30:20.957695769,32.801507454222865
2001-09-11 02:30:29.598459845,32.8329265226656
2001-09-11 02:30:38.239223922,32.864345591108346
2001-09-11 02:30:46.879987998,32.89576465955109
2001-09-11 02:30:55.520752075,32.92718372799383
2001-09-11 02:31:04.161516151,32.95860279643657
2001-09-11 02:31:12.802280228,32.99002186487932
2001-09-11 02:31:21.443044304,33.021440933322054
2001-09-11 02:31:30.083808380,33.0528600017648
2001-09-11 02:31:38.724572457,33.08427907020754
2001-09-11 02:31:47.365336533,33.11569813865029
2001-09-11 02:31:56.006100610,33.147117207093025
2001-09-11 02:32:04.646864686,33.17853627553577
2001-09-11 02:32:13.287628762,33.209955343978514
2001-09-11 02:32:21.928392839,33.24137441242125
2001-09-11 02:32:30.569156915,33.272793480863996
2001-09-11 02:32:39.209920992,33.30421254930674
2001-09-11 02:32:47.850685068,33.33563161774948
2001-09-11 02:32:56.491449144,33.36705068619222
2001-09-11 02:33:05.132213221,33.39846975463497
2001-09-11 02:33:13.772977297,33.429888823077704
2001-09-11 02:33:22.413741374,33.46130789152045
2001-09-11 02:33:31.054505450,33.49272695996319
2001-09-11 02:33:39.695269526,33.52414602840593
2001-09-11 02:33:48.336033603,33.555565096848675
2001-09-11 02:33:56.976797679,33.58698416529142
2001-09-11 02:34:05.617561756,33.618403233734156
2001-09-11 02:34:14.258325832,33.6498223021769
2001-09-11 02:34:22.899089908,33.681241370619645
2001-09-11 02:34:31.539853985,33.71266043906239
2001-09-11 02:34:40.180618061,33.74407950750513
2001-09-11 02:34:48.821382138,33.77549857594787
2001-09-11 02:34:57.462146214,33.806917644390616
2001-09-11 02:35:06.102910291,33.83833671283335
2001-09-11 02:35:14.743674367,33.8697557812761
2001-09-11 02:35:23.384438443,33.90117484971884
2001-09-11 02:35:32.025202520,33.93259391816158
2001-09-11 02:35:40.665966596,33.964012986604324
2001-09-11 02:35:49.306730673,33.99543205504707
2001-09-11 02:35:57.947494749,34.026851123489806
2001-09-11 02:36:06.588258825,34.05827019193255
2001-09-11 02:36:15.229022902,34.089689260375295
2001-09-11 02:36:23.869786978,34.12110832881803
2001-09-11 02:36:32.510551055,34.152527397260776
2001-09-11 02:36:41.151315131,34.18394646570352
2001-09-11 02:36:49.792079207,34.21536553414626
2001-09-11 02:36:58.432843284,34.246784602589
2001-09-11 02:37:07.073607360,34.27820367103175
2001-09-11 02:37:15.714371437,34.30962273947449
2001-09-11 02:37:24.355135513,34.34104180791723
2001-09-11 02:37:32.995899589,34.37246087635997
2001-09-11 02:37:41.636663666,34.40387994480272
2001-09-11 02:37:50.277427742,34.435299013245455
2001-09-11 02:37:58.918191819,34.4667180816882
2001-09-11 02:38:07.558955895,34.498137150130944
2001-09-11 02:38:16.199719971,34.52955621857368
2001-09-11 02:38:24.840484048,34.560975287016426
2001-09-11 02:38:33.481248124,34.59239435545917
2001-09-11 02:38:42.122012201,34.62381342390191
2001-09-11 02:38:50.762776277,34.65523249234465
2001-09-11 02:38:59.403540354,34.686651560787396
2001-09-11 02:39:08.044304430,34.718070629230134
2001-09-11 02:39:16.685068506,34.74948969767288
2001-09-11 02:39:25.325832583,34.78090876611562
2001-09-11 02:39:33.966596659,34.81232783455837
2001-09-11 02:39:42.607360736,34.843746903001104
2001-09-11 02:39:51.248124812,34.87516597144385
2001-09-11 02:39:59.888888888,34.90658503988659
2001-09-11 02:40:08.529652965,34.93800410832933
2001-09-11 02:40:17.170417041,34.969423176772075
2001-09-11 02:40:25.811181118,35.00084224521482
2001-09-11 02:40:34.451945194,35.03226131365756
2001-09-11 02:40:43.092709270,35.0636803821003
2001-09-11 02:40:51.733473347,35.095099450543046
2001-09-11 02:41:00.374237423,35.12651851898578
2001-09-11 02:41:09.015001500,35.15793758742853
2001-09-11 02:41:17.655765576,35.18935665587127
2001-09-11 02:41:26.296529652,35.22077572431401
2001-09-11 02:41:34.937293729,35.252194792756754
2001-09-11 02:41:43.578057805,35.2836138611995
2001-09-11 02:41:52.218821882,35.315032929642236
2001-09-11 02:42:00.859585958,35.34645199808498
2001-09-11 02:42:09.500350035,35.377871066527725
2001-09-11 02:42:18.141114111,35.40929013497047
2001-09-11 02:42:26.781878187,35.440709203413206
2001-09-11 02:42:35.422642264,35.47212827185595
2001-09-11 02:42:44.063406340,35.503547340298695
2001-09-11 02:42:52.704170417,35.53496640874143
2001-09-11 02:43:01.344934493,35.56638547718418
2001-09-11 02:43:09.985698569,35.59780454562692
2001-09-11 02:43:18.626462646,35.62922361406966
2001-09-11 02:43:27.267226722,35.6606426825124
2001-09-11 02:43:35.907990799,35.69206175095515
2001-09-11 02:43:44.548754875,35.723480819397885
2001-09-11 02:43:53.189518951,35.75489988784063
2001-09-11 02:44:01.830283028,35.786318956283374
2001-09-11 02:44:10.471047104,35.81773802472611
2001-09-11 02:44:19.111811181,35.849157093168856
2001-09-11 02:44:27.752575257,35.8805761616116
2001-09-11 02:44:36.393339333,35.91199523005434
2001-09-11 02:44:45.034103410,35.94341429849708
2001-09-11 02:44:53.674867486,35.974833366939826
2001-09-11 02:45:02.315631563,36.00625243538257
2001-09-11 02:45:10.956395639,36.03767150382531
2001-09-11 02:45:19.597159715,36.06909057226805
2001-09-11 02:45:28.237923792,36.1005096407108
2001-09-11 02:45:36.878687868,36.131928709153534
2001-09-11 02:45:45.519451945,36.16334777759628
2001-09-11 02:45:54.160216021,36.19476684603902
2001-09-11 02:46:02.800980098,36.22618591448176
2001-09-11 02:46:11.441744174,36.257604982924505
2001-09-11 02:46:20.082508250,36.28902405136725
2001-09-11 02:46:28.723272327,36.32044311980999
2001-09-11 02:46:37.364036403,36.35186218825273
2001-09-11 02:46:46.004800480,36.383281256695476
2001-09-11 02:46:54.645564556,36.41470032513821
2001-09-11 02:47:03.286328632,36.44611939358096
2001-09-11 02:47:11.927092709,36.4775384620237
2001-09-11 02:47:20.567856785,36.50895753046644
2001-09-11 02:47:29.208620862,36.540376598909184
2001-09-11 02:47:37.849384938,36.57179566735193
2001-09-11 02:47:46.490149014,36.60321473579467
2001-09-11 02:47:55.130913091,36.63463380423741
2001-09-11 02:48:03.771677167,36.666052872680154
2001-09-11 02:48:12.412441244,36.6974719411229
2001-09-11 02:48:21.053205320,36.728891009565636
2001-09-11 02:48:29.693969396,36.76031007800838
2001-09-11 02:48:38.334733473,36.791729146451125
2001-09-11 02:48:46.975497549,36.82314821489386
2001-09-11 02:48:55.616261626,36.85456728333661
2001-09-11 02:49:04.257025702,36.88598635177935
2001-09-11 02:49:12.897789778,36.91740542022209
2001-09-11 02:49:21.538553855,36.94882448866483
2001-09-11 02:49:30.179317931,36.98024355710758
2001-09-11 02:49:38.820082008,37.011662625550315
2001-09-11 02:49:47.460846084,37.04308169399306
2001-09-11 02:49:56.101610161,37.074500762435804
2001-09-11 02:50:04.742374237,37.10591983087854
2001-09-11 02:50:13.383138313,37.137338899321286
2001-09-11 02:50:22.023902390,37.16875796776403
2001-09-11 02:50:30.664666466,37.200177036206775
2001-09-11 02:50:39.305430543,37.23159610464951
2001-09-11 02:50:47.946194619,37.263015173092256
2001-09-11 02:50:56.586958695,37.294434241535
2001-09-11 02:51:05.227722772,37.32585330997774
2001-09-11 02:51:13.868486848,37.35727237842048
2001-09-11 02:51:22.509250925,37.38869144686323
2001-09-11 02:51:31.150015001,37.420110515305964
2001-09-11 02:51:39.790779077,37.45152958374871
2001-09-11 02:51:48.431543154,37.48294865219145
2001-09-11 02:51:57.072307230,37.51436772063419
2001-09-11 02:52:05.713071307,37.545786789076935
2001-09-11 02:52:14.353835383,37.57720585751968
2001-09-11 02:52:22.994599459,37.60862492596242
2001-09-11 02:52:31.635363536,37.64004399440516
2001-09-11 02:52:40.276127612,37.671463062847906
2001-09-11 02:52:48.916891689,37.70288213129064
2001-09-11 02:52:57.557655765,37.73430119973339
2001-09-11 02:53:06.198419841,37.76572026817613
2001-09-11 02:53:14.839183918,37.797139336618876
2001-09-11 02:53:23.479947994,37.828558405061614
2001-09-11 02:53:32.120712071,37.85997747350436
2001-09-11 02:53:40.761476147,37.8913965419471
2001-09-11 02:53:49.402240224,37.92281561038984
2001-09-11 02:53:58.043004300,37.954234678832584
2001-09-11 02:54:06.683768376,37.98565374727533
2001-09-11 02:54:15.324532453,38.017072815718066
2001-09-11 02:54:23.965296529,38.04849188416081
2001-09-11 02:54:32.606060606,38.079910952603555
2001-09-11 02:54:41.246824682,38.11133002104629
2001-09-11 02:54:49.887588758,38.14274908948904
2001-09-11 02:54:58.528352835,38.17416815793178
2001-09-11 02:55:07.169116911,38.20558722637452
2001-09-11 02:55:15.809880988,38.23700629481726
2001-09-11 02:55:24.450645064,38.26842536326001
2001-09-11 02:55:33.091409140,38.299844431702745
2001-09-11 02:55:41.732173217,38.33126350014549
2001-09-11 02:55:50.372937293,38.362682568588234
2001-09-11 02:55:59.013701370,38.39410163703098
2001-09-11 02:56:07.654465446,38.425520705473716
2001-09-11 02:56:16.295229522,38.45693977391646
2001-09-11 02:56:24.935993599,38.488358842359204
2001-09-11 02:56:33.576757675,38.51977791080194
2001-09-11 02:56:42.217521752,38.551196979244686
2001-09-11 02:56:50.858285828,38.58261604768743
2001-09-11 02:56:59.499049904,38.61403511613017
2001-09-11 02:57:08.139813981,38.64545418457291
2001-09-11 02:57:16.780578057,38.67687325301566
2001-09-11 02:57:25.421342134,38.708292321458394
2001-09-11 02:57:34.062106210,38.73971138990114
2001-09-11 02:57:42.702870287,38.77113045834388
2001-09-11 02:57:51.343634363,38.80254952678662
2001-09-11 02:57:59.984398439,38.833968595229365
2001-09-11 02:58:08.625162516,38.86538766367211
2001-09-11 02:58:17.265926592,38.89680673211485
2001-09-11 02:58:25.906690669,38.92822580055759
2001-09-11 02:58:34.547454745,38.959644869000336
2001-09-11 02:58:43.188218821,38.99106393744308
2001-09-11 02:58:51.828982898,39.02248300588582
2001-09-11 02:59:00.469746974,39.05390207432856
2001-09-11 02:59:09.110511051,39.085321142771306
2001-09-11 02:59:17.751275127,39.116740211214044
2001-09-11 02:59:26.392039203,39.14815927965679
2001-09-11 02:59:35.032803280,39.17957834809953
2001-09-11 02:59:43.673567356,39.21099741654227
2001-09-11 02:59:52.314331433,39.242416484985014
2001-09-11 03:00:00.955095509,39.27383555342776
2001-09-11 03:00:09.595859585,39.305254621870496
2001-09-11 03:00:18.236623662,39.33667369031324
2001-09-11 03:00:26.877387738,39.368092758755985
2001-09-11 03:00:35.518151815,39.39951182719872
2001-09-11 03:00:44.158915891,39.43093089564147
2001-09-11 03:00:52.799679967,39.46234996408421
2001-09-11 03:01:01.440444044,39.493769032526956
2001-09-11 03:01:10.081208120,39.52518810096969
2001-09-11 03:01:18.721972197,39.55660716941244
2001-09-11 03:01:27.362736273,39.58802623785518
2001-09-11 03:01:36.003500350,39.61944530629792
2001-09-11 03:01:44.644264426,39.650864374740664
2001-09-11 03:01:53.285028502,39.68228344318341
2001-09-11 03:02:01.925792579,39.713702511626146
2001-09-11 03:02:10.566556655,39.74512158006889
2001-09-11 03:02:19.207320732,39.776540648511634
2001-09-11 03:02:27.848084808,39.80795971695437
2001-09-11 03:02:36.488848884,39.839378785397116
2001-09-11 03:02:45.129612961,39.87079785383986
2001-09-11 03:02:53.770377037,39.9022169222826
2001-09-11 03:03:02.411141114,39.93363599072534
2001-09-11 03:03:11.051905190,39.96505505916809
2001-09-11 03:03:19.692669266,39.996474127610824
2001-09-11 03:03:28.333433343,40.02789319605357
2001-09-11 03:03:36.974197419,40.05931226449631
2001-09-11 03:03:45.614961496,40.09073133293906
2001-09-11 03:03:54.255725572,40.122150401381795
2001-09-11 03:04:02.896489648,40.15356946982454
2001-09-11 03:04:11.537253725,40.184988538267284
2001-09-11 03:04:20.178017801,40.21640760671002
2001-09-11 03:04:28.818781878,40.247826675152766
2001-09-11 03:04:37.459545954,40.27924574359551
2001-09-11 03:04:46.100310031,40.31066481203825
2001-09-11 03:04:54.741074107,40.34208388048099
2001-09-11 03:05:03.381838183,40.373502948923736
2001-09-11 03:05:12.022602260,40.404922017366474
2001-09-11 03:05:20.663366336,40.43634108580922
2001-09-11 03:05:29.304130413,40.46776015425196
2001-09-11 03:05:37.944894489,40.4991792226947
2001-09-11 03:05:46.585658565,40.530598291137444
2001-09-11 03:05:55.226422642,40.56201735958019
2001-09-11 03:06:03.867186718,40.593436428022926
2001-09-11 03:06:12.507950795,40.62485549646567
2001-09-11 03:06:21.148714871,40.656274564908415
2001-09-11 03:06:29.789478947,40.68769363335116
2001-09-11 03:06:38.430243024,40.7191127017939
2001-09-11 03:06:47.071007100,40.75053177023664
2001-09-11 03:06:55.711771177,40.781950838679386
2001-09-11 03:07:04.352535253,40.81336990712212
2001-09-11 03:07:12.993299329,40.84478897556487
2001-09-11 03:07:21.634063406,40.87620804400761
2001-09-11 03:07:30.274827482,40.90762711245035
2001-09-11 03:07:38.915591559,40.939046180893094
2001-09-11 03:07:47.556355635,40.97046524933584
2001-09-11 03:07:56.197119711,41.001884317778575
2001-09-11 03:08:04.837883788,41.03330338622132
2001-09-11 03:08:13.478647864,41.064722454664064
2001-09-11 03:08:22.119411941,41.0961415231068
2001-09-11 03:08:30.760176017,41.127560591549546
2001-09-11 03:08:39.400940094,41.15897965999229
2001-09-11 03:08:48.041704170,41.19039872843503
2001-09-11 03:08:56.682468246,41.22181779687777
2001-09-11 03:09:05.323232323,41.25323686532052
2001-09-11 03:09:13.963996399,41.28465593376326
2001-09-11 03:09:22.604760476,41.316075002206
2001-09-11 03:09:31.245524552,41.34749407064874
2001-09-11 03:09:39.886288628,41.37891313909149
2001-09-11 03:09:48.527052705,41.410332207534225
2001-09-11 03:09:57.167816781,41.44175127597697
2001-09-11 03:10:05.808580858,41.473170344419714
2001-09-11 03:10:14.449344934,41.50458941286245
2001-09-11 03:10:23.090109010,41.536008481305196
2001-09-11 03:10:31.730873087,41.56742754974794
2001-09-11 03:10:40.371637163,41.59884661819068
2001-09-11 03:10:49.012401240,41.63026568663342
2001-09-11 03:10:57.653165316,41.661684755076166
2001-09-11 03:11:06.293929392,41.6931038235189
2001-09-11 03:11:14.934693469,41.72452289196165
2001-09-11 03:11:23.575457545,41.75594196040439
2001-09-11 03:11:32.216221622,41.78736102884713
2001-09-11 03:11:40.856985698,41.818780097289874
2001-09-11 03:11:49.497749774,41.85019916573262
2001-09-11 03:11:58.138513851,41.88161823417536
2001-09-11 03:12:06.779277927,41.9130373026181
2001-09-11 03:12:15.420042004,41.944456371060845
2001-09-11 03:12:24.060806080,41.97587543950359
2001-09-11 03:12:32.701570157,42.00729450794633
2001-09-11 03:12:41.342334233,42.03871357638907
2001-09-11 03:12:49.983098309,42.070132644831816
2001-09-11 03:12:58.623862386,42.10155171327455
2001-09-11 03:13:07.264626462,42.1329707817173
2001-09-11 03:13:15.905390539,42.16438985016004
2001-09-11 03:13:24.546154615,42.19580891860278
2001-09-11 03:13:33.186918691,42.227227987045524
2001-09-11 03:13:41.827682768,42.25864705548827
2001-09-11 03:13:50.468446844,42.290066123931005
2001-09-11 03:13:59.109210921,42.32148519237375
2001-09-11 03:14:07.749974997,42.352904260816494
2001-09-11 03:14:16.390739073,42.38432332925923
2001-09-11 03:14:25.031503150,42.415742397701976
2001-09-11 03:14:33.672267226,42.44716146614472
2001-09-11 03:14:42.313031303,42.478580534587465
2001-09-11 03:14:50.953795379,42.5099996030302
2001-09-11 03:14:59.594559455,42.54141867147295
2001-09-11 03:15:08.235323532,42.57283773991569
2001-09-11 03:15:16.876087608,42.60425680835843
2001-09-11 03:15:25.516851685,42.63567587680117
2001-09-11 03:15:34.157615761,42.66709494524392
2001-09-11 03:15:42.798379837,42.698514013686655
2001-09-11 03:15:51.439143914,42.7299330821294
2001-09-11 03:16:00.079907990,42.761352150572144
2001-09-11 03:16:08.720672067,42.79277121901488
2001-09-11 03:16:17.361436143,42.824190287457625
2001-09-11 03:16:26.002200220,42.85560935590037
2001-09-11 03:16:34.642964296,42.88702842434311
2001-09-11 03:16:43.283728372,42.91844749278585
2001-09-11 03:16:51.924492449,42.949866561228596
2001-09-11 03:17:00.565256525,42.98128562967133
2001-09-11 03:17:09.206020602,43.01270469811408
2001-09-11 03:17:17.846784678,43.04412376655682
2001-09-11 03:17:26.487548754,43.07554283499957
2001-09-11 03:17:35.128312831,43.106961903442304
2001-09-11 03:17:43.769076907,43.13838097188505
2001-09-11 03:17:52.409840984,43.16980004032779
2001-09-11 03:18:01.050605060,43.20121910877053
2001-09-11 03:18:09.691369136,43.232638177213275
2001-09-11 03:18:18.332133213,43.26405724565602
2001-09-11 03:18:26.972897289,43.29547631409876
2001-09-11 03:18:35.613661366,43.3268953825415
2001-09-11 03:18:44.254425442,43.358314450984246
2001-09-11 03:18:52.895189518,43.38973351942698
2001-09-11 03:19:01.535953595,43.42115258786973
2001-09-11 03:19:10.176717671,43.45257165631247
2001-09-11 03:19:18.817481748,43.48399072475521
2001-09-11 03:19:27.458245824,43.51540979319795
2001-09-11 03:19:36.099009900,43.5468288616407
2001-09-11 03:19:44.739773977,43.578247930083435
2001-09-11 03:19:53.380538053,43.60966699852618
2001-09-11 03:20:02.021302130,43.641086066968924
2001-09-11 03:20:10.662066206,43.67250513541167
2001-09-11 03:20:19.302830283,43.703924203854406
2001-09-11 03:20:27.943594359,43.73534327229715
2001-09-11 03:20:36.584358435,43.766762340739895
2001-09-11 03:20:45.225122512,43.79818140918263
2001-09-11 03:20:53.865886588,43.82960047762538
2001-09-11 03:21:02.506650665,43.86101954606812
2001-09-11 03:21:11.147414741,43.89243861451086
2001-09-11 03:21:19.788178817,43.9238576829536
2001-09-11 03:21:28.428942894,43.95527675139635
2001-09-11 03:21:37.069706970,43.986695819839085
2001-09-11 03:21:45.710471047,44.01811488828183
2001-09-11 03:21:54.351235123,44.049533956724574
2001-09-11 03:22:02.991999199,44.08095302516731
2001-09-11 03:22:11.632763276,44.112372093610055
2001-09-11 03:22:20.273527352,44.1437911620528
2001-09-11 03:22:28.914291429,44.175210230495544
2001-09-11 03:22:37.555055505,44.20662929893828
2001-09-11 03:22:46.195819581,44.238048367381026
2001-09-11 03:22:54.836583658,44.26946743582377
2001-09-11 03:23:03.477347734,44.30088650426651
2001-09-11 03:23:12.118111811,44.33230557270925
2001-09-11 03:23:20.758875887,44.363724641152
2001-09-11 03:23:29.399639963,44.395143709594734
2001-09-11 03:23:38.040404040,44.42656277803748
2001-09-11 03:23:46.681168116,44.45798184648022
2001-09-11 03:23:55.321932193,44.48940091492296
2001-09-11 03:24:03.962696269,44.520819983365705
2001-09-11 03:24:12.603460346,44.55223905180845
2001-09-11 03:24:21.244224422,44.58365812025119
2001-09-11 03:24:29.884988498,44.61507718869393
2001-09-11 03:24:38.525752575,44.646496257136675
2001-09-11 03:24:47.166516651,44.67791532557941
2001-09-11 03:24:55.807280728,44.70933439402216
2001-09-11 03:25:04.448044804,44.7407534624649
2001-09-11 03:25:13.088808880,44.772172530907646
2001-09-11 03:25:21.729572957,44.80359159935038
2001-09-11 03:25:30.370337033,44.83501066779313
2001-09-11 03:25:39.011101110,44.86642973623587
2001-09-11 03:25:47.651865186,44.89784880467861
2001-09-11 03:25:56.292629262,44.929267873121354
2001-09-11 03:26:04.933393339,44.9606869415641
2001-09-11 03:26:13.574157415,44.992106010006836
2001-09-11 03:26:22.214921492,45.02352507844958
2001-09-11 03:26:30.855685568,45.054944146892325
2001-09-11 03:26:39.496449644,45.08636321533506
2001-09-11 03:26:48.137213721,45.11778228377781
2001-09-11 03:26:56.777977797,45.14920135222055
2001-09-11 03:27:05.418741874,45.18062042066329
2001-09-11 03:27:14.059505950,45.21203948910603
2001-09-11 03:27:22.700270027,45.24345855754878
2001-09-11 03:27:31.341034103,45.274877625991515
2001-09-11 03:27:39.981798179,45.30629669443426
2001-09-11 03:27:48.622562256,45.337715762877004
2001-09-11 03:27:57.263326332,45.36913483131975
2001-09-11 03:28:05.904090409,45.400553899762485
2001-09-11 03:28:14.544854485,45.43197296820523
2001-09-11 03:28:23.185618561,45.463392036647974
2001-09-11 03:28:31.826382638,45.49481110509071
2001-09-11 03:28:40.467146714,45.526230173533456
2001-09-11 03:28:49.107910791,45.5576492419762
2001-09-11 03:28:57.748674867,45.58906831041894
2001-09-11 03:29:06.389438943,45.62048737886168
2001-09-11 03:29:15.030203020,45.65190644730443
2001-09-11 03:29:23.670967096,45.683325515747164
2001-09-11 03:29:32.311731173,45.71474458418991
2001-09-11 03:29:40.952495249,45.74616365263265
2001-09-11 03:29:49.593259325,45.77758272107539
2001-09-11 03:29:58.234023402,45.809001789518135
2001-09-11 03:30:06.874787478,45.84042085796088
2001-09-11 03:30:15.515551555,45.87183992640362
2001-09-11 03:30:24.156315631,45.90325899484636
2001-09-11 03:30:32.797079707,45.934678063289105
2001-09-11 03:30:41.437843784,45.96609713173185
2001-09-11 03:30:50.078607860,45.99751620017459
2001-09-11 03:30:58.719371937,46.02893526861733
2001-09-11 03:31:07.360136013,46.060354337060076
2001-09-11 03:31:16.000900090,46.09177340550281
2001-09-11 03:31:24.641664166,46.12319247394556
2001-09-11 03:31:33.282428242,46.1546115423883
2001-09-11 03:31:41.923192319,46.18603061083104
2001-09-11 03:31:50.563956395,46.217449679273784
2001-09-11 03:31:59.204720472,46.24886874771653
2001-09-11 03:32:07.845484548,46.280287816159266
2001-09-11 03:32:16.486248624,46.31170688460201
2001-09-11 03:32:25.127012701,46.343125953044755
2001-09-11 03:32:33.767776777,46.37454502148749
2001-09-11 03:32:42.408540854,46.40596408993024
2001-09-11 03:32:51.049304930,46.43738315837298
2001-09-11 03:32:59.690069006,46.46880222681572
2001-09-11 03:33:08.330833083,46.50022129525846
2001-09-11 03:33:16.971597159,46.53164036370121
2001-09-11 03:33:25.612361236,46.56305943214395
2001-09-11 03:33:34.253125312,46.59447850058669
2001-09-11 03:33:42.893889388,46.62589756902943
2001-09-11 03:33:51.534653465,46.65731663747218
2001-09-11 03:34:00.175417541,46.688735705914915
2001-09-11 03:34:08.816181618,46.72015477435766
2001-09-11 03:34:17.456945694,46.751573842800404
2001-09-11 03:34:26.097709770,46.78299291124314
2001-09-11 03:34:34.738473847,46.814411979685886
2001-09-11 03:34:43.379237923,46.84583104812863
2001-09-11 03:34:52.020002000,46.87725011657137
2001-09-11 03:35:00.660766076,46.90866918501411
2001-09-11 03:35:09.301530153,46.94008825345686
2001-09-11 03:35:17.942294229,46.971507321899594
2001-09-11 03:35:26.583058305,47.00292639034234
2001-09-11 03:35:35.223822382,47.03434545878508
2001-09-11 03:35:43.864586458,47.06576452722782
2001-09-11 03:35:52.505350535,47.097183595670565
2001-09-11 03:36:01.146114611,47.12860266411331
2001-09-11 03:36:09.786878687,47.160021732556054
2001-09-11 03:36:18.427642764,47.19144080099879
2001-09-11 03:36:27.068406840,47.222859869441535
2001-09-11 03:36:35.709170917,47.25427893788428
2001-09-11 03:36:44.349934993,47.28569800632702
2001-09-11 03:36:52.990699069,47.31711707476976
2001-09-11 03:37:01.631463146,47.348536143212506
2001-09-11 03:37:10.272227222,47.37995521165524
2001-09-11 03:37:18.912991299,47.41137428009799
2001-09-11 03:37:27.553755375,47.44279334854073
2001-09-11 03:37:36.194519451,47.47421241698347
2001-09-11 03:37:44.835283528,47.505631485426214
2001-09-11 03:37:53.476047604,47.53705055386896
2001-09-11 03:38:02.116811681,47.568469622311696
2001-09-11 03:38:10.757575757,47.59988869075444
2001-09-11 03:38:19.398339833,47.631307759197185
